image_path,question,answer
c7/c7d6a983.jpg,What primary color is the shoe?,Navy
c7/c7d9a37b.jpg,What letter is displayed?,M
c7/c7d9a37b.jpg,What is the color of the jeans?,Blue
c7/c7d9a37b.jpg,What is the case's border color?,Black
c7/c7ddec15.jpg,What is the mat's color?,Yellow
c7/c7ddec15.jpg,What shape is the object?,Rectangle
c7/c7ddec15.jpg,Is it folded?,Yes
c7/c7e3512b.jpg,What color is the chair?,Blue
c7/c7e3512b.jpg,What shape are the armrests?,Loop
c7/c7e3512b.jpg,How many levers are visible?,Two
c7/c7e55a8f.jpg,What color is the bag?,Grey
c7/c7e55a8f.jpg,Is the handle extended?,Yes
c7/c7e55a8f.jpg,How many zippers are visible?,Three
c7/c7ed13b3.jpg,What is the label's color?,White
c7/c7ed13b3.jpg,What is the shape?,Square
c7/c7ed13b3.jpg,What's the background material?,Cardboard
c7/c7f16dcb.jpg,What color are the curtains?,Brown
c7/c7f16dcb.jpg,What shape is the lamp?,Cone
c7/c7f16dcb.jpg,How many panels are visible?,Two
c7/c7f5bc10.jpg,What shape is prominently displayed?,Round
c7/c7f5bc10.jpg,What is the material appearing to be?,Stone
c7/c7f5bc10.jpg,Is the image vertical or horizontal?,Vertical
c7/c7f601f4.jpg,Is the background black?,Yes
c7/c7f601f4.jpg,What animal is drawn?,Cat
c7/c7f601f4.jpg,What word is printed?,Meow
c7/c7f89245.jpg,What pattern is visible?,Plaid
c7/c7f89245.jpg,What color are the sheets?,White
c7/c7f89245.jpg,How many pillows are visible?,Two
c7/c7fe1c8f.jpg,What shape are the designs?,Stars
c7/c7fe1c8f.jpg,What is the background color?,Brown
c7/c7fe1c8f.jpg,Is the case glossy?,Yes
c8/c80b4042.jpg,How many screws are present?,Two
c8/c80b4042.jpg,What is the hook's material?,Steel
c8/c80b4042.jpg,What shape is the hook?,L
c8/c8126461.jpg,What pattern is visible?,Striped
c8/c8126461.jpg,What color are the stripes?,Gray
c8/c8126461.jpg,How many pillows are present?,Two
c8/c82c58a2.jpg,What shape are the earrings?,Round
c8/c82c58a2.jpg,What is the color of the earrings?,White
c8/c82c58a2.jpg,How many studs are visible?,Two
c8/c8372119.jpg,What is the bracelet's color?,Silver
c8/c8372119.jpg,What shape are the stones?,Round
c8/c8372119.jpg,Is there a clasp?,Yes
c8/c83a5f2e.jpg,What is the pattern material?,Wood
c8/c83a5f2e.jpg,What is the item's shape?,Rectangular
c8/c83a5f2e.jpg,What is the image's theme?,Door
c8/c846069e.jpg,What color is the sky?,Blue
c8/c846069e.jpg,What shape is the balloon?,Heart
c8/c846069e.jpg,Is there a streetlight?,Yes
c8/c84a185c.jpg,What color is the rug?,Blue
c8/c84a185c.jpg,Is the rug rectangular?,Yes
c8/c84a185c.jpg,What is the surface underneath?,Brick
c8/c850b1dd.jpg,What reflects in the water?,Moon
c8/c850b1dd.jpg,What is the case's color?,Multicolor
c8/c850b1dd.jpg,Is there a camera visible?,Yes
c8/c853263d.jpg,What is the product's quantity?,Ten
c8/c853263d.jpg,What color is prevalent?,Yellow
c8/c853263d.jpg,What tip is featured?,Chisel
c8/c8576aaf.jpg,What color is the shoe?,Black
c8/c8576aaf.jpg,What is the material?,Flyknit
c8/c8576aaf.jpg,How many colors are visible?,Two
c8/c861c944.jpg,What is the shoe's material?,Leather
c8/c861c944.jpg,What is the shoe's primary color?,Brown
c8/c861c944.jpg,What is the laces' color?,Brown
c8/c8626695.jpg,What is the color of the table?,Brown
c8/c8626695.jpg,What fruit is on the table?,Pears
c8/c8626695.jpg,What shape is the lower shelf?,Oval
c8/c872e18d.jpg,What is the shoe's color?,Blue
c8/c872e18d.jpg,What color is the sole?,White
c8/c872e18d.jpg,What's the brand name?,Leone
c8/c87e1e4b.jpg,What object is near the water?,Boat
c8/c87e1e4b.jpg,What is the dominant color of the jacket?,Yellow
c8/c87e1e4b.jpg,How many lenses are on the phone?,Two
c8/c881a120.jpg,What color is the prominent block?,Blue
c8/c881a120.jpg,Is the cover rectangular?,Yes
c8/c881a120.jpg,What is the design style?,Abstract
c8/c8828da1.jpg,What color are the labels?,White
c8/c8828da1.jpg,Are the labels stacked?,Yes
c8/c8828da1.jpg,How many sheets are visible?,Six
c8/c8847b18.jpg,What is the color of the background?,Rainbow
c8/c8847b18.jpg,What is inside the container?,Pencils
c8/c8847b18.jpg,What material is the case?,Hard
c8/c8858713.jpg,What heel shape is shown?,Block
c8/c8858713.jpg,What is the sandal's toe style?,Open
c8/c8858713.jpg,What direction does the sandal face?,Right
c8/c889b150.jpg,What color dominates the bottom?,Red
c8/c889b150.jpg,What is the case's design style?,Abstract
c8/c889b150.jpg,What shape is the camera cutout?,Circle
c8/c889f6cc.jpg,What color is the background?,Pink
c8/c889f6cc.jpg,How many guitars are visible?,Two
c8/c889f6cc.jpg,What animal is at the top?,Bear
c8/c88ab801.jpg,What shape is the pendant?,Heart
c8/c88ab801.jpg,What is the pendant's main color?,White
c8/c88ab801.jpg,Are there any yellow accents?,Yes
c8/c88bfe41.jpg,What color are the marker caps?,Red
c8/c88bfe41.jpg,What brand is printed on each pen?,Amazonbasics
c8/c88bfe41.jpg,What is the quantity of pens visible?,Twelve
c8/c88d47d9.jpg,What color is dominant on the left side?,Pink
c8/c88d47d9.jpg,What is the headphone's material?,Plastic
c8/c88d47d9.jpg,How many camera lenses are visible?,Three
c8/c89310b3.jpg,What color is the handle?,Black
c8/c89310b3.jpg,How many screws are present?,Four
c8/c89310b3.jpg,Is the handle curved?,Yes
c8/c8982dcb.jpg,What color is the background?,Pink
c8/c8982dcb.jpg,What shape are the decorations?,Heart
c8/c8982dcb.jpg,How many bears are visible?,Three
c8/c8a7def1.jpg,What color is the bed skirt's stripe?,Red
c8/c8a7def1.jpg,What is the material of the product?,Cotton
c8/c8a7def1.jpg,What shape is visible in the corner?,Triangle
c8/c8b1e105.jpg,What is the tie's pattern?,Polka-dot
c8/c8b1e105.jpg,What is the tie's main color?,Black
c8/c8b1e105.jpg,What is the item?,Tie
c8/c8b400a4.jpg,What is the background color?,Orange
c8/c8b400a4.jpg,What pattern is displayed?,Pebbles
c8/c8b400a4.jpg,How many camera openings are visible?,Two
c8/c8b8f151.jpg,What color is prominent at the top?,Yellow
c8/c8b8f151.jpg,Is there visible camera lens?,Yes
c8/c8b8f151.jpg,What is the case's design style?,Abstract
c8/c8bd8c36.jpg,What color is predominantly on the left?,Yellow
c8/c8bd8c36.jpg,Are there droplets shown?,Yes
c8/c8bd8c36.jpg,What material is the case?,Hard
c8/c8c4c42e.jpg,What shape is prominently displayed?,Moon
c8/c8c4c42e.jpg,What is the background color?,Black
c8/c8c4c42e.jpg,Is there water depicted?,Yes
c8/c8c5337f.jpg,What color is the largest block?,Red
c8/c8c5337f.jpg,Is the case design patterned?,Yes
c8/c8c5337f.jpg,What shape are the design elements?,Rectangular
c8/c8c6d83e.jpg,What color is the bulb?,White
c8/c8c6d83e.jpg,What brand is visible?,Amazonbasics
c8/c8c6d83e.jpg,What shape is bulb?,Rounded
c8/c8cb9e24.jpg,What shape are the earrings?,Hoop
c8/c8cb9e24.jpg,What color are some crystals?,Blue
c8/c8cb9e24.jpg,How many earrings shown?,Two
c8/c8cdfe32.jpg,What color are the zippers?,Black
c8/c8cdfe32.jpg,What color is the cosmetic case?,Black
c8/c8cdfe32.jpg,What is the shape of the bag?,Rounded
c8/c8cf94fc.jpg,What pattern is shown?,Checks
c8/c8cf94fc.jpg,What color are the squares?,Grey
c8/c8cf94fc.jpg,How many pillows shown?,Two
c8/c8d7500b.jpg,What color is the highlighted piano key?,Red
c8/c8d7500b.jpg,What is the main color of the left side?,Black
c8/c8d7500b.jpg,What shape is the camera opening?,Circular
c8/c8de6502.jpg,What letter is displayed?,H
c8/c8de6502.jpg,What is background color?,Black
c8/c8de6502.jpg,What material is simulated?,Denim
c8/c8e05083.jpg,What pattern is displayed?,Wood
c8/c8e05083.jpg,What is the case's color?,Yellow
c8/c8e05083.jpg,Is the cover textured?,Yes
c8/c8e30144.jpg,What shape is the rug?,Round
c8/c8e30144.jpg,What color is the chair?,Beige
c8/c8e30144.jpg,Is the rug patterned?,Yes
c8/c8ebdf4d.jpg,What color is the wallet?,Blue
c8/c8ebdf4d.jpg,What is attached to the wallet?,Chain
c8/c8ebdf4d.jpg,Is there a buckle?,Yes
c8/c8f0a702.jpg,What color are the cubes?,Purple
c8/c8f0a702.jpg,What is on the bags?,Logo
c8/c8f0a702.jpg,How many zippers are visible?,Four
c8/c8f22ca1.jpg,What color are the hangers?,Gray
c8/c8f22ca1.jpg,What are the hooks made of?,Metal
c8/c8f22ca1.jpg,What is the quantity?,Thirty
c8/c8f68977.jpg,What is the cover's background color?,Yellow
c8/c8f68977.jpg,What flower is on the phone case?,Sunflower
c8/c8f68977.jpg,What material is the phone cover?,Hard
c8/c8f70961.jpg,What color are the curtains?,Beige
c8/c8f70961.jpg,What is holding the curtains?,Rod
c8/c8f70961.jpg,How many panels are visible?,Two
c8/c8f9a380.jpg,What color is the glitter?,Pink
c8/c8f9a380.jpg,Is there a bow?,Yes
c8/c8f9a380.jpg,What pattern is on the top?,Dots
c9/c9034480.jpg,What shape is the table?,Rectangular
c9/c9034480.jpg,What color are the upper legs?,Black
c9/c9034480.jpg,How many legs does table have?,Four
c9/c906dc79.jpg,What color is the sconce?,Black
c9/c906dc79.jpg,What is the bulb shape?,Teardrop
c9/c906dc79.jpg,What material is the shade?,Glass
c9/c90b3378.jpg,What color is the mat?,Black
c9/c90b3378.jpg,What is the shape at the center?,Teardrop
c9/c90b3378.jpg,Is this image in color?,Yes
c9/c90ee93c.jpg,What is the color of the gloves?,Grey
c9/c90ee93c.jpg,Are there two gloves present?,Yes
c9/c90ee93c.jpg,Is the glove on the left displayed open?,Yes
c9/c918eba7.jpg,What color are the laces?,Brown
c9/c918eba7.jpg,What is the boot's closure type?,Laces
c9/c918eba7.jpg,What is the material of the sole?,Rubber
c9/c91925a5.jpg,What shape is the pendant?,Heart
c9/c91925a5.jpg,What color are the flowers?,Multicolor
c9/c91925a5.jpg,What is the chain's material?,Silver
c9/c91a54d0.jpg,What color is the bulb?,White
c9/c91a54d0.jpg,What shape is the bulb?,Cone
c9/c91a54d0.jpg,What part is silver?,Base
c9/c92c40d5.jpg,What text is present?,Words
c9/c92c40d5.jpg,What color is the case predominantly?,Brown
c9/c92c40d5.jpg,What shape is the opening for the logo?,Circular
c9/c93400d4.jpg,What is the cover's background color?,Blue
c9/c93400d4.jpg,Is the depicted face smiling?,Yes
c9/c93400d4.jpg,How many camera lenses are visible?,Three
c9/c93624b7.jpg,What is the shape of the object?,Rectangular
c9/c93624b7.jpg,What color is the bottom towel?,Green
c9/c93624b7.jpg,What item is shown?,Towel
c9/c936f14e.jpg,What color are the boxes?,Brown
c9/c936f14e.jpg,What shape are the boxes?,Cube
c9/c936f14e.jpg,How many boxes are there?,Three
c9/c93a565e.jpg,What color is the belt?,Brown
c9/c93a565e.jpg,What shape is the buckle?,Rectangular
c9/c93a565e.jpg,What is the buckle material?,Metal
c9/c93b9a3b.jpg,What color is the swatch?,Grey
c9/c93b9a3b.jpg,Is the swatch textured?,Yes
c9/c93b9a3b.jpg,What material is displayed?,Fabric
c9/c94117e7.jpg,What color is the shoe?,Black
c9/c94117e7.jpg,What is the heel shape?,Stiletto
c9/c94117e7.jpg,What is the closure type?,Zip
c9/c9477453.jpg,What shape are these shelves?,Square
c9/c9477453.jpg,What is the color of shelves?,Brown
c9/c9477453.jpg,How many shelves are visible?,Three
c9/c94b0bc7.jpg,What color are the laces?,Yellow
c9/c94b0bc7.jpg,What is the shoe's type?,Running
c9/c94b0bc7.jpg,What is the sole color?,White
c9/c94cff2a.jpg,What color is the sheet?,Grey
c9/c94cff2a.jpg,What is behind the pillow?,Headboard
c9/c94cff2a.jpg,What is next to the lamp?,Mug
c9/c94edb6f.jpg,What color is the case?,Black
c9/c94edb6f.jpg,How many words are present?,Twenty
c9/c94edb6f.jpg,Is the case rectangular?,Yes
c9/c95a7e17.jpg,What color is the boot?,Black
c9/c95a7e17.jpg,How many eyelets are visible?,Five
c9/c95a7e17.jpg,What is the boot's material?,Leather
c9/c95e4ae9.jpg,What is the earrings' shape?,Round
c9/c95e4ae9.jpg,What color are the earrings?,Gold
c9/c95e4ae9.jpg,What is the earring style?,Drop
c9/c96d6867.jpg,What color is the case?,Pink
c9/c96d6867.jpg,Is there a cat?,Yes
c9/c96d6867.jpg,What does the cat hold?,Strawberry
c9/c9716bd9.jpg,What color is the sleeve?,Black
c9/c9716bd9.jpg,Is there a handle?,Yes
c9/c9716bd9.jpg,What's on the upper left?,Logo
c9/c9736496.jpg,What color is the shoe?,Gold
c9/c9736496.jpg,Does the shoe have a heel?,Yes
c9/c9736496.jpg,What kind of closure is present?,Buckle
c9/c97596d4.jpg,What is the shoe's color?,Black
c9/c97596d4.jpg,Is there a buckle?,Yes
c9/c97596d4.jpg,What type of shoe is it?,Loafer
c9/c976aa5f.jpg,What color are the legs?,Black
c9/c976aa5f.jpg,How many drawers are visible?,Two
c9/c976aa5f.jpg,What color are the drawers?,Grey
c9/c976c487.jpg,What is the table's material?,Wood
c9/c976c487.jpg,How many drawers are visible?,One
c9/c976c487.jpg,What is the table's shape?,Square
c9/c977009e.jpg,What is the pendant's shape?,Teardrop
c9/c977009e.jpg,What color is the gemstone?,Purple
c9/c977009e.jpg,How many diamonds appear?,Three
c9/c9797620.jpg,What pattern is visible?,Leopard
c9/c9797620.jpg,What is the boot's heel height?,Low
c9/c9797620.jpg,What footwear is shown?,Boot
c9/c97ab67f.jpg,Are shoelaces present?,Yes
c9/c97ab67f.jpg,What sole color?,White
c9/c97ab67f.jpg,What is the shoe's material?,Fabric
c9/c97fde33.jpg,What shape is repeating?,Square
c9/c97fde33.jpg,What is the product's color?,Black
c9/c97fde33.jpg,Is the finish glossy?,Yes
c9/c9867ef7.jpg,What color is the leaf?,Yellow
c9/c9867ef7.jpg,Is there a leaf present?,Yes
c9/c9867ef7.jpg,Is the case vertical?,Yes
c9/c98a21e0.jpg,What is the ring's metal color?,Silver
c9/c98a21e0.jpg,What is the gem shape?,Square
c9/c98a21e0.jpg,Is the ring new?,Yes
c9/c98ef36a.jpg,What pattern is shown?,Wood
c9/c98ef36a.jpg,What is the shape?,Rectangular
c9/c98ef36a.jpg,What color are borders?,Brown
c9/c991f5aa.jpg,What color are the shoes?,Black
c9/c991f5aa.jpg,What is the shoe's closure?,Lace
c9/c991f5aa.jpg,What is the shoe's style?,Derby
c9/c993ae75.jpg,What shape are the earrings?,Spherical
c9/c993ae75.jpg,What is the earrings' surface appearance?,Polished
c9/c993ae75.jpg,What color are the earrings?,Gold
c9/c9948d24.jpg,What color is the frame?,Natural
c9/c9948d24.jpg,What is written in bold?,eono
c9/c9948d24.jpg,What shape is the frame?,Rectangular
c9/c99745bb.jpg,What shape is visible?,Heart
c9/c99745bb.jpg,What is the case color?,Black
c9/c99745bb.jpg,What is the design's color?,Red
c9/c99849d2.jpg,What color are the embellishments?,Gold
c9/c99849d2.jpg,What is the shoe type?,Sandal
c9/c99849d2.jpg,What is the platform height?,Medium
c9/c99d9434.jpg,Is there sky?,Yes
c9/c99d9434.jpg,What is the mountain covered with?,Snow
c9/c99d9434.jpg,What is the hut made of?,Wood
c9/c9a04d4f.jpg,What shape are the gemstones?,Round
c9/c9a04d4f.jpg,What is the main color?,Red
c9/c9a04d4f.jpg,How many earrings?,Two
c9/c9a3d7de.jpg,What is the background color?,Red
c9/c9a3d7de.jpg,What shape is at the top left?,Circle
c9/c9a3d7de.jpg,Is there a crown pictured?,Yes
c9/c9a51ea0.jpg,What is the bow's color?,Red
c9/c9a51ea0.jpg,Is the shirt striped?,Yes
c9/c9a51ea0.jpg,What is she holding?,Camera
c9/c9a65a0f.jpg,What color are the loafers?,Cherry
c9/c9a65a0f.jpg,What type of shoe is this?,Loafer
c9/c9a65a0f.jpg,What color is the sole?,White
c9/c9ac8fea.jpg,Is the pendant oval?,Yes
c9/c9ac8fea.jpg,What color is the stone?,Green
c9/c9ac8fea.jpg,Is the chain twisted?,Yes
c9/c9ae5190.jpg,What color is the shoe?,Black
c9/c9ae5190.jpg,Is the shoe laced?,Yes
c9/c9ae5190.jpg,What shape is the heel?,Block
c9/c9af679a.jpg,What color are these suitcases?,Pink
c9/c9af679a.jpg,How many wheels are visible on the smallest suitcase?,Four
c9/c9af679a.jpg,Is the texture smooth or geometric?,Geometric
c9/c9afc998.jpg,What shape is the cutout?,Circle
c9/c9afc998.jpg,What is the background color?,Orange
c9/c9afc998.jpg,Are birds pictured?,Yes
c9/c9b24c8e.jpg,What shape is the back cushion?,Square
c9/c9b24c8e.jpg,What color are the cushions?,Khaki
c9/c9b24c8e.jpg,Are there ties visible?,Yes
c9/c9b79e85.jpg,What color are the shoulder straps?,Black
c9/c9b79e85.jpg,What type of bag is this?,Backpack
c9/c9b79e85.jpg,Is the material textured?,Yes
c9/c9b8b0f3.jpg,What color is the phone case?,Blue
c9/c9b8b0f3.jpg,What is the illustration's theme?,Animals
c9/c9b8b0f3.jpg,How many cameras are visible?,Three
c9/c9c59b47.jpg,What pattern is featured?,Plaid
c9/c9c59b47.jpg,What primary color is visible?,Blue
c9/c9c59b47.jpg,How many cameras are visible?,Two
c9/c9c957ce.jpg,What color is the headboard?,Indigo
c9/c9c957ce.jpg,Are there studs present?,Yes
c9/c9c957ce.jpg,What shape is the headboard?,Wingback
c9/c9ca428e.jpg,What color is the clock's frame?,Black
c9/c9ca428e.jpg,What animal is on the clock?,Owl
c9/c9ca428e.jpg,How many butterflies are there?,Two
c9/c9d785d5.jpg,What is the case's primary color?,Brown
c9/c9d785d5.jpg,Is there a camera cutout?,Yes
c9/c9d785d5.jpg,Is the case textured?,Yes
c9/c9d9df87.jpg,What is the cover's pattern?,Sparkles
c9/c9d9df87.jpg,What is the case color?,Gold
c9/c9d9df87.jpg,What is the item's shape?,Rectangular
c9/c9dde787.jpg,What color is the rod?,Chrome
c9/c9dde787.jpg,What shape is the end?,Round
c9/c9dde787.jpg,Is it metallic?,Yes
c9/c9e57516.jpg,What color are the stripes?,Navy
c9/c9e57516.jpg,Is the towel folded?,Yes
c9/c9e57516.jpg,What is the towel's main color?,White
c9/c9e6c00c.jpg,What color are the flowers?,Red
c9/c9e6c00c.jpg,What object covers the phone?,Case
c9/c9e6c00c.jpg,What shape is the camera?,Round
c9/c9e98fba.jpg,What is the strap material?,Velvet
c9/c9e98fba.jpg,What color is the sandal?,Olive
c9/c9e98fba.jpg,What is the shoe type?,Sandal
c9/c9edc375.jpg,What shape is the locket?,Oval
c9/c9edc375.jpg,What is the locket's color?,White
c9/c9edc375.jpg,What is the material?,Silver
c9/c9efe514.jpg,What color are the round beads?,Red
c9/c9efe514.jpg,How many bracelets are visible?,Two
c9/c9efe514.jpg,Is there any medallion?,No
c9/c9f097cf.jpg,What color are the sandals?,Black
c9/c9f097cf.jpg,Is there a buckle present?,Yes
c9/c9f097cf.jpg,Are there floral patterns?,Yes
c9/c9f81974.jpg,What color is the handle?,Black
c9/c9f81974.jpg,What brand is printed on it?,Amazonbasics
c9/c9f81974.jpg,What is the frother's material?,Steel
c9/c9fa9978.jpg,What is the case's primary color?,Pink
c9/c9fa9978.jpg,Are there bubbles shown?,Yes
c9/c9fa9978.jpg,Is the case glossy?,Yes
c9/c9fb30ab.jpg,What color is topmost note?,Blue
c9/c9fb30ab.jpg,What is dominant color?,Green
c9/c9fb30ab.jpg,Are the notes rectangular?,Yes
c9/c9fd1330.jpg,What color is the case?,Black
c9/c9fd1330.jpg,What is in the vase?,Flowers
c9/c9fd1330.jpg,What shape is the camera?,Circle
c9/c9fde215.jpg,What shape are the featured designs?,Hearts
c9/c9fde215.jpg,What color are the hearts?,Red
c9/c9fde215.jpg,Is the case glossy or matte?,Glossy
ca/ca03bae6.jpg,What animal is pictured?,Peacock
ca/ca03bae6.jpg,What color are the circles?,Blue
ca/ca03bae6.jpg,Is the case decorated?,Yes
ca/ca049124.jpg,What is the color of the metal?,Gold
ca/ca049124.jpg,What shape are the stones?,Round
ca/ca049124.jpg,Are there multiple stones?,Yes
ca/ca061f93.jpg,What is the shape of the drawer handles?,Rectangular
ca/ca061f93.jpg,What is the number of drawers on the left?,Three
ca/ca061f93.jpg,What is on the dresser's top?,Flowers
ca/ca0769de.jpg,What pattern is visible?,Chevron
ca/ca0769de.jpg,What color are the zigzag lines?,White
ca/ca0769de.jpg,What shape is the product?,Cube
ca/ca07d386.jpg,What color is the speaker case?,Black
ca/ca07d386.jpg,Is there a clip attached?,Yes
ca/ca07d386.jpg,How many control buttons are visible?,Five
ca/ca0a872c.jpg,What shape is the handle?,Cylindrical
ca/ca0a872c.jpg,What is the handle's color?,Silver
ca/ca0a872c.jpg,What other items are included?,Screws
ca/ca0b8f54.jpg,What color is the case?,Orange
ca/ca0b8f54.jpg,Is the case rectangular?,Yes
ca/ca0b8f54.jpg,What shape is formed by the chain?,Eight
ca/ca0d8295.jpg,What color is prominently featured?,Yellow
ca/ca0d8295.jpg,What is the item's material?,Hard
ca/ca0d8295.jpg,How many camera holes are visible?,Two
ca/ca0e2cd4.jpg,What color are the swirls?,White
ca/ca0e2cd4.jpg,What material is the case?,Hard
ca/ca0e2cd4.jpg,What pattern is featured?,Floral
ca/ca113d3b.jpg,What is the pendant's shape?,Round
ca/ca113d3b.jpg,What is the chain's color?,White
ca/ca113d3b.jpg,What is the item's type?,Necklace
ca/ca1f11a8.jpg,What is the ring's color?,White
ca/ca1f11a8.jpg,What shape are the insets?,Marquise
ca/ca1f11a8.jpg,How many diamonds are visible?,Many
ca/ca25da9d.jpg,What pattern is on the scarf?,Houndstooth
ca/ca25da9d.jpg,What is the scarf's material?,Cashmere
ca/ca25da9d.jpg,What is the item's type?,Accessory
ca/ca29c6e5.jpg,What color are the cards?,White
ca/ca29c6e5.jpg,What shape are the cards?,Rectangular
ca/ca29c6e5.jpg,Are there lines visible?,Yes
ca/ca2d1758.jpg,What color is the boot?,Black
ca/ca2d1758.jpg,Is the toe pointed?,Yes
ca/ca2d1758.jpg,What's the shaft height?,Ankle
ca/ca2d1899.jpg,What shape is the knob?,Oval
ca/ca2d1899.jpg,What is the knob's primary finish?,Bronze
ca/ca2d1899.jpg,Is the knob round or squared?,Rounded
ca/ca3113cb.jpg,What is the case's pattern?,Mountains
ca/ca3113cb.jpg,What fruit is featured?,Apple
ca/ca3113cb.jpg,What is the case color?,Red
ca/ca31c1da.jpg,What color is the case?,Yellow
ca/ca31c1da.jpg,Is there a beard present?,Yes
ca/ca31c1da.jpg,What covers the eyes?,Glasses
ca/ca3709ff.jpg,What color are the shoes?,Black
ca/ca3709ff.jpg,What is the shoe's closure type?,Slip-on
ca/ca3709ff.jpg,What material is prominent?,Leather
ca/ca379417.jpg,What shape is centered?,Heart
ca/ca379417.jpg,What color is the top stripe?,Pink
ca/ca379417.jpg,What is the pattern's texture?,Glitter
ca/ca397feb.jpg,What color are the desk's legs?,Black
ca/ca397feb.jpg,What item is on the desk?,Laptop
ca/ca397feb.jpg,What is the plant's color?,Green
ca/ca3ee505.jpg,What color is the binder?,White
ca/ca3ee505.jpg,How many rings does the binder have?,Three
ca/ca3ee505.jpg,Is the binder short or tall?,Tall
ca/ca3f609b.jpg,What color is the lock?,Brass
ca/ca3f609b.jpg,How many keyholes are visible?,One
ca/ca3f609b.jpg,Is the lock shiny?,Yes
ca/ca467cdf.jpg,What shape is featured?,Heart
ca/ca467cdf.jpg,What color is the gem?,Yellow
ca/ca467cdf.jpg,How many earrings are present?,Two
ca/ca4685c3.jpg,What color is the towel?,White
ca/ca4685c3.jpg,What is the item?,Towel
ca/ca4685c3.jpg,Is the towel folded?,Yes
ca/ca46bc22.jpg,What number is visible?,Two
ca/ca46bc22.jpg,What color is background?,Orange
ca/ca46bc22.jpg,What is design made of?,Metal
ca/ca484311.jpg,What shape is the camera cutout?,Oval
ca/ca484311.jpg,What color is the hair?,Brown
ca/ca484311.jpg,What is the case's background?,White
ca/ca48ddbd.jpg,What color is the frame?,White
ca/ca48ddbd.jpg,What shape are the legs?,Cylindrical
ca/ca48ddbd.jpg,What material looks to be the frame made from?,Wood
ca/ca4ad95c.jpg,What is the shape of the stone?,Round
ca/ca4ad95c.jpg,What color are the earrings?,Gold
ca/ca4ad95c.jpg,How many earrings are there?,Two
ca/ca4bfc68.jpg,What animal is featured?,Cat
ca/ca4bfc68.jpg,What color is the case?,Black
ca/ca4bfc68.jpg,How many lenses are visible?,Three
ca/ca591344.jpg,What shape are the earrings?,Oval
ca/ca591344.jpg,What is the color of the metal?,Gold
ca/ca591344.jpg,How many earrings appear?,Two
ca/ca5b18b8.jpg,What animal is pictured?,Kitty
ca/ca5b18b8.jpg,What color is the glitter?,Pink
ca/ca5b18b8.jpg,What shape surrounds Kitty?,Oval
ca/ca6d37ea.jpg,What is the main object?,Blanket
ca/ca6d37ea.jpg,What is the blanket's color?,Purple
ca/ca6d37ea.jpg,Is the blanket folded?,Yes
ca/ca7228a8.jpg,What color is the stand?,Black
ca/ca7228a8.jpg,What shape is the planter?,Cylindrical
ca/ca7228a8.jpg,What material is the planter?,Ceramic
ca/ca76dabf.jpg,What is the background material?,Wood
ca/ca76dabf.jpg,How many cameras are visible?,Two
ca/ca76dabf.jpg,What is the case's color?,Brown
ca/ca775a91.jpg,What color is the background?,Brown
ca/ca775a91.jpg,What is the case's shape?,Rectangle
ca/ca775a91.jpg,How many words are printed?,Two
ca/ca783962.jpg,What pattern is on the scarf?,Stripe
ca/ca783962.jpg,What color are the stripes?,Grey
ca/ca783962.jpg,What type of apparel is this?,Scarf
ca/ca7ea064.jpg,What color is dominant?,Pink
ca/ca7ea064.jpg,What is the pattern?,Floral
ca/ca7ea064.jpg,Is the case rectangular?,Yes
ca/ca7f9fe6.jpg,What is the glass color?,Transparent
ca/ca7f9fe6.jpg,What pattern is on glasses?,Wavy
ca/ca7f9fe6.jpg,How many glasses total?,Six
ca/ca857d09.jpg,What shape are the stones?,Round
ca/ca857d09.jpg,What kind of jewelry is this?,Bracelet
ca/ca857d09.jpg,What color is the metal?,Silver
ca/ca86e28d.jpg,What color is on the left side?,Orange
ca/ca86e28d.jpg,How many colors are depicted?,Two
ca/ca86e28d.jpg,Is the case rectangular?,Yes
ca/ca883163.jpg,What color is the tie?,Blue
ca/ca883163.jpg,What shape is the pattern?,Diamond
ca/ca883163.jpg,Is this a tie?,Yes
ca/ca90f223.jpg,What is the object's color?,Blue
ca/ca90f223.jpg,What is the mat's state?,Rolled
ca/ca90f223.jpg,Is the surface textured?,Yes
ca/ca97a572.jpg,What color is the sheet?,Grey
ca/ca97a572.jpg,What is the sheet's surface?,Smooth
ca/ca97a572.jpg,What material is visible?,Cotton
ca/ca9d6495.jpg,What word is at the top?,Daddy's
ca/ca9d6495.jpg,What color is the top?,Black
ca/ca9d6495.jpg,Is the cover rectangular?,Yes
ca/caae8779.jpg,What color is prominent?,White
ca/caae8779.jpg,Is the case rectangular?,Yes
ca/caae8779.jpg,Is the surface glossy?,Yes
ca/cabb8033.jpg,What color is the suitcase?,Red
ca/cabb8033.jpg,What is the luggage handle made of?,Metal
ca/cabb8033.jpg,How many wheels are visible?,Four
ca/cabbfef0.jpg,What shape is featured?,Hearts
ca/cabbfef0.jpg,What color is dominant?,Pink
ca/cabbfef0.jpg,What material is visible?,Silicone
ca/cabcf7e2.jpg,What is the surface of the water?,Reflective
ca/cabcf7e2.jpg,What structure is on the bridge?,Gazebo
ca/cabcf7e2.jpg,What material is the bridge made of?,Wood
ca/cac381ae.jpg,What letter is printed?,W
ca/cac381ae.jpg,What color is the letter?,Gold
ca/cac381ae.jpg,What is the pattern's color?,Yellow
